transaction_date,product_name,category,total_quantity,total_sales,avg_discount,avg_unit_price,promotion_active,holiday,is_weekend,season,transaction_count,lag_1,lag_7,rolling_mean_7,rolling_mean_30,rolling_std_7,trend
2024-06-18,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,1.0,2.0,1.1428571428571428,1.7333333333333334,0.3779644730092251,1.0
2024-06-20,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,1.0,1.0,1.0,1.7333333333333334,0.0,1.0
2024-06-21,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,1.0,1.0,1.0,1.6666666666666667,0.0,1.0
2024-06-22,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,1,Monsoon,1,1.0,1.0,1.0,1.6333333333333333,0.0,1.0
2024-06-24,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,1.0,1.0,1.0,1.5666666666666667,0.0,1.0
2024-06-28,Smartwatch,Electronics,2,604.35,15.0,355.5,1,0,0,Monsoon,1,1.0,1.0,1.0,1.5666666666666667,0.0,1.0
2024-07-01,Smartwatch,Electronics,1,284.4,20.0,355.5,1,0,0,Monsoon,1,2.0,1.0,1.1428571428571428,1.6,0.37796447300922725,2.0
2024-07-03,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,1.0,1.0,1.1428571428571428,1.6,0.37796447300922725,1.0
2024-07-04,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Monsoon,1,1.0,1.0,1.1428571428571428,1.5333333333333334,0.37796447300922725,1.0
2024-07-06,Smartwatch,Electronics,2,551.02,22.5,355.5,1,0,1,Monsoon,2,2.0,1.0,1.2857142857142858,1.5333333333333334,0.48795003647426666,2.0
2024-07-12,Smartwatch,Electronics,3,1013.17,5.0,355.5,1,0,0,Monsoon,1,2.0,1.0,1.4285714285714286,1.5666666666666667,0.5345224838248488,2.0
2024-07-15,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Monsoon,1,3.0,1.0,1.7142857142857142,1.5333333333333334,0.7559289460184545,3.0
2024-07-18,Smartwatch,Electronics,4,1208.7,15.0,355.5,1,0,0,Monsoon,1,2.0,2.0,1.8571428571428572,1.5333333333333334,0.6900655593423543,2.0
2024-08-05,Smartwatch,Electronics,2,568.8,20.0,355.5,1,0,0,Monsoon,1,4.0,1.0,2.142857142857143,1.6333333333333333,1.0690449676496976,4.0
2024-08-08,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,2.0,1.0,2.2857142857142856,1.6,0.951189731211342,2.0
2024-08-10,Smartwatch,Electronics,1,337.72,5.0,355.5,1,0,1,Monsoon,1,1.0,2.0,2.2857142857142856,1.4666666666666666,0.951189731211342,1.0
2024-08-13,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Monsoon,1,1.0,2.0,2.142857142857143,1.4666666666666666,1.0690449676496978,1.0
2024-08-18,Smartwatch,Electronics,1,284.4,20.0,355.5,1,0,1,Monsoon,1,2.0,3.0,2.142857142857143,1.4666666666666666,1.0690449676496978,2.0
2024-08-20,Smartwatch,Electronics,1,284.4,20.0,355.5,1,0,0,Monsoon,1,1.0,2.0,1.8571428571428572,1.4333333333333333,1.0690449676496978,1.0
2024-08-21,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Monsoon,1,1.0,4.0,1.7142857142857142,1.4333333333333333,1.112697280528374,1.0
2024-08-25,Smartwatch,Electronics,1,302.18,15.0,355.5,1,0,1,Monsoon,1,2.0,2.0,1.4285714285714286,1.4666666666666666,0.5345224838248492,2.0
2024-08-27,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Monsoon,2,1.0,1.0,1.2857142857142858,1.4666666666666666,0.48795003647426716,1.0
2024-08-30,Smartwatch,Electronics,1,302.18,15.0,355.5,1,0,0,Monsoon,1,2.0,1.0,1.4285714285714286,1.4666666666666666,0.5345224838248492,2.0
2024-09-02,Smartwatch,Electronics,4,1350.89,5.0,355.5,1,0,0,Monsoon,2,1.0,2.0,1.4285714285714286,1.4666666666666666,0.5345224838248492,1.0
2024-09-04,Smartwatch,Electronics,2,693.22,2.5,355.5,1,0,0,Monsoon,2,4.0,1.0,1.7142857142857142,1.5333333333333334,1.112697280528374,4.0
2024-09-05,Smartwatch,Electronics,1,302.18,15.0,355.5,1,0,0,Monsoon,1,2.0,1.0,1.8571428571428572,1.5666666666666667,1.0690449676496978,2.0
2024-09-09,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,1.0,2.0,1.8571428571428572,1.5666666666666667,1.0690449676496978,1.0
2024-09-17,Smartwatch,Electronics,5,1670.85,7.5,355.5,1,0,0,Monsoon,2,1.0,1.0,1.7142857142857142,1.5666666666666667,1.112697280528374,1.0
2024-09-19,Smartwatch,Electronics,1,302.18,15.0,355.5,1,0,0,Monsoon,1,5.0,2.0,2.2857142857142856,1.7,1.6035674514745464,5.0
2024-09-23,Smartwatch,Electronics,2,533.25,25.0,355.5,1,0,0,Monsoon,1,1.0,1.0,2.142857142857143,1.7,1.6761634196950517,1.0
2024-09-24,Smartwatch,Electronics,1,337.72,5.0,355.5,1,0,0,Monsoon,1,2.0,4.0,2.2857142857142856,1.7333333333333334,1.6035674514745462,2.0
2024-09-27,Smartwatch,Electronics,1,319.95,10.0,355.5,1,0,0,Monsoon,1,1.0,2.0,1.8571428571428572,1.7333333333333334,1.4638501094227998,1.0
2024-09-28,Smartwatch,Electronics,2,693.22,2.5,355.5,1,0,1,Monsoon,2,1.0,1.0,1.7142857142857142,1.7333333333333334,1.4960264830861913,1.0
2024-09-29,Smartwatch,Electronics,1,284.4,20.0,355.5,1,0,1,Monsoon,1,2.0,1.0,1.8571428571428572,1.7666666666666666,1.4638501094227998,2.0
2024-10-01,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,5.0,1.8571428571428572,1.7666666666666666,1.4638501094227998,1.0
2024-10-06,Smartwatch,Electronics,1,266.62,25.0,355.5,1,0,1,Post-Monsoon,1,2.0,1.0,1.4285714285714286,1.8,0.5345224838248497,2.0
2024-10-10,Smartwatch,Electronics,3,1066.5,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,2.0,1.4285714285714286,1.7666666666666666,0.5345224838248497,1.0
2024-10-16,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Post-Monsoon,1,3.0,1.0,1.5714285714285714,1.8333333333333333,0.7867957924694436,3.0
2024-10-19,Smartwatch,Electronics,1,319.95,10.0,355.5,1,0,1,Post-Monsoon,1,2.0,1.0,1.7142857142857142,1.8666666666666667,0.7559289460184548,2.0
2024-10-21,Smartwatch,Electronics,4,1137.6,20.0,355.5,1,0,0,Post-Monsoon,1,1.0,2.0,1.7142857142857142,1.8333333333333333,0.7559289460184548,1.0
2024-10-29,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Post-Monsoon,1,4.0,1.0,2.0,1.9,1.1547005383792517,4.0
2024-11-04,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,2.0,2.0,1.8333333333333333,1.1547005383792517,1.0
2024-11-06,Smartwatch,Electronics,5,1741.95,5.0,355.5,1,0,0,Post-Monsoon,2,1.0,1.0,1.8571428571428572,1.8,1.2149857925879122,1.0
2024-11-17,Smartwatch,Electronics,1,284.4,20.0,355.5,1,0,1,Post-Monsoon,1,5.0,3.0,2.4285714285714284,1.8333333333333333,1.618347187425374,5.0
2024-11-22,Smartwatch,Electronics,1,302.18,15.0,355.5,1,0,0,Post-Monsoon,1,1.0,2.0,2.142857142857143,1.8,1.6761634196950517,1.0
2024-11-25,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,1.0,2.0,1.8,1.7320508075688772,1.0
2024-11-26,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Post-Monsoon,1,2.0,4.0,2.142857142857143,1.8333333333333333,1.6761634196950517,2.0
2024-11-28,Smartwatch,Electronics,3,1066.5,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,1.0,1.7142857142857142,1.8,1.4960264830861911,1.0
2024-12-01,Smartwatch,Electronics,4,1279.8,10.0,355.5,1,0,1,Winter,1,3.0,1.0,2.0,1.8666666666666667,1.5275252316519465,3.0
2024-12-03,Smartwatch,Electronics,1,319.95,10.0,355.5,1,0,0,Winter,1,4.0,5.0,2.4285714285714284,1.9666666666666666,1.618347187425374,4.0
2024-12-05,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Winter,1,1.0,1.0,1.8571428571428572,1.9333333333333333,1.2149857925879115,1.0
2024-12-06,Smartwatch,Electronics,2,639.9,10.0,355.5,1,0,0,Winter,1,1.0,1.0,1.8571428571428572,1.9333333333333333,1.2149857925879115,1.0
2024-12-07,Smartwatch,Electronics,3,1066.5,0.0,355.5,0,0,1,Winter,1,2.0,2.0,2.0,1.9333333333333333,1.1547005383792512,2.0
2024-12-08,Smartwatch,Electronics,1,337.72,5.0,355.5,1,0,1,Winter,1,3.0,1.0,2.142857142857143,2.0,1.2149857925879115,3.0
2024-12-22,Smartwatch,Electronics,3,1048.72,2.5,355.5,1,0,1,Winter,2,1.0,3.0,2.142857142857143,1.9,1.2149857925879115,1.0
2024-12-25,Smartwatch,Electronics,1,284.4,20.0,355.5,1,1,0,Winter,1,3.0,4.0,2.142857142857143,1.9333333333333333,1.2149857925879115,3.0
2024-12-31,Smartwatch,Electronics,6,2097.45,2.5,355.5,1,0,0,Winter,2,1.0,1.0,1.7142857142857142,1.9333333333333333,0.9511897312113415,1.0
2025-01-01,Smartwatch,Electronics,3,853.2,20.0,355.5,1,0,0,Winter,1,6.0,1.0,2.4285714285714284,2.1,1.8126539343499313,6.0
2025-01-12,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,1,Winter,1,3.0,2.0,2.7142857142857144,2.033333333333333,1.7043362064926932,3.0
2025-01-13,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Winter,1,1.0,3.0,2.5714285714285716,2.033333333333333,1.8126539343499313,1.0
2025-01-15,Smartwatch,Electronics,5,1777.5,0.0,355.5,0,0,0,Winter,2,2.0,1.0,2.4285714285714284,2.033333333333333,1.8126539343499313,2.0
2025-01-16,Smartwatch,Electronics,1,319.95,10.0,355.5,1,0,0,Winter,1,5.0,3.0,3.0,2.1666666666666665,1.9148542155126762,5.0
2025-01-19,Smartwatch,Electronics,4,1368.68,7.5,355.5,1,0,1,Winter,2,1.0,1.0,2.7142857142857144,2.1666666666666665,2.0586634591635513,1.0
2025-01-20,Smartwatch,Electronics,1,266.62,25.0,355.5,1,0,0,Winter,1,4.0,6.0,3.142857142857143,2.2333333333333334,1.9518001458970664,4.0
2025-01-23,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Winter,1,1.0,3.0,2.4285714285714284,2.2333333333333334,1.618347187425374,1.0
2025-01-24,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Winter,1,1.0,1.0,2.142857142857143,2.2,1.6761634196950517,1.0
2025-02-05,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Winter,1,1.0,2.0,2.142857142857143,2.2,1.6761634196950517,1.0
2025-02-16,Smartwatch,Electronics,1,284.4,20.0,355.5,1,0,1,Winter,1,1.0,5.0,2.0,2.1333333333333333,1.7320508075688772,1.0
2025-02-20,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Winter,1,1.0,1.0,1.4285714285714286,2.1,1.1338934190276817,1.0
2025-02-28,Smartwatch,Electronics,5,1670.85,15.0,355.5,1,0,0,Winter,2,1.0,4.0,1.4285714285714286,2.1,1.1338934190276817,1.0
2025-03-12,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Summer,1,5.0,1.0,1.5714285714285714,2.1333333333333333,1.511857892036909,5.0
2025-04-02,Smartwatch,Electronics,1,319.95,10.0,355.5,1,0,0,Summer,1,2.0,1.0,1.7142857142857142,2.1666666666666665,1.4960264830861913,2.0
2025-04-05,Smartwatch,Electronics,5,1777.5,0.0,355.5,0,0,1,Summer,1,1.0,1.0,1.7142857142857142,2.1666666666666665,1.4960264830861913,1.0
2025-04-08,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Summer,2,5.0,1.0,2.2857142857142856,2.1666666666666665,1.889822365046136,5.0
2025-04-11,Smartwatch,Electronics,3,959.85,10.0,355.5,1,0,0,Summer,1,2.0,1.0,2.4285714285714284,2.2,1.8126539343499317,2.0
2025-04-26,Smartwatch,Electronics,1,284.4,20.0,355.5,1,0,1,Summer,1,3.0,1.0,2.7142857142857144,2.2666666666666666,1.7043362064926937,3.0
2025-05-07,Smartwatch,Electronics,3,906.52,15.0,355.5,1,0,0,Summer,1,1.0,5.0,2.7142857142857144,2.2333333333333334,1.7043362064926937,1.0
2025-05-09,Smartwatch,Electronics,2,622.12,12.5,355.5,1,0,0,Summer,2,3.0,2.0,2.4285714285714284,2.3,1.3972762620115442,3.0
2025-05-11,Smartwatch,Electronics,1,266.62,25.0,355.5,1,0,1,Summer,1,2.0,1.0,2.4285714285714284,2.2666666666666666,1.3972762620115442,2.0
2025-05-20,Smartwatch,Electronics,3,853.2,20.0,355.5,1,0,0,Summer,1,1.0,5.0,2.4285714285714284,2.1666666666666665,1.3972762620115442,1.0
2025-05-21,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Summer,1,3.0,2.0,2.142857142857143,2.2333333333333334,0.8997354108424377,3.0
2025-05-23,Smartwatch,Electronics,2,657.68,7.5,355.5,1,0,0,Summer,2,1.0,3.0,2.0,2.2333333333333334,1.0000000000000002,1.0
2025-05-24,Smartwatch,Electronics,1,337.72,5.0,355.5,1,0,1,Summer,1,2.0,1.0,1.8571428571428572,2.2333333333333334,0.8997354108424377,2.0
2025-05-26,Smartwatch,Electronics,4,1386.45,5.0,355.5,1,0,0,Summer,2,1.0,3.0,1.8571428571428572,2.1666666666666665,0.8997354108424377,1.0
2025-05-27,Smartwatch,Electronics,1,319.95,10.0,355.5,1,0,0,Summer,1,4.0,2.0,2.0,2.2666666666666666,1.1547005383792517,4.0
2025-05-29,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Summer,1,1.0,1.0,1.8571428571428572,2.2,1.2149857925879122,1.0
2025-05-31,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,1,Summer,1,2.0,3.0,2.0,2.2333333333333334,1.1547005383792517,2.0
2025-06-03,Smartwatch,Electronics,6,1919.7,7.5,355.5,1,0,0,Monsoon,2,1.0,1.0,1.7142857142857142,2.066666666666667,1.112697280528374,1.0
2025-06-06,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,6.0,2.0,2.4285714285714284,2.1666666666666665,1.902379462422684,6.0
2025-06-09,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,1.0,1.0,2.2857142857142856,2.1666666666666665,1.9760470401187076,1.0
2025-06-10,Smartwatch,Electronics,3,1066.5,0.0,355.5,0,0,0,Monsoon,1,1.0,4.0,2.2857142857142856,2.1333333333333333,1.9760470401187076,1.0
2025-06-12,Smartwatch,Electronics,2,639.9,10.0,355.5,1,0,0,Monsoon,1,3.0,1.0,2.142857142857143,2.066666666666667,1.864454471471609,3.0
2025-06-14,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,1,Monsoon,1,2.0,2.0,2.2857142857142856,2.1,1.799470821684875,2.0
2025-06-24,Smartwatch,Electronics,2,604.35,15.0,355.5,1,0,0,Monsoon,2,1.0,1.0,2.142857142857143,2.0,1.864454471471609,1.0
2025-06-25,Smartwatch,Electronics,3,1066.5,0.0,355.5,0,0,0,Monsoon,1,2.0,6.0,2.2857142857142856,2.033333333333333,1.799470821684875,2.0
2025-06-30,Smartwatch,Electronics,3,1066.5,0.0,355.5,0,0,0,Monsoon,1,3.0,1.0,1.8571428571428572,2.1,0.8997354108424372,3.0
2025-07-04,Smartwatch,Electronics,1,302.18,15.0,355.5,1,0,0,Monsoon,1,3.0,1.0,2.142857142857143,2.1666666666666665,0.8997354108424372,3.0
2025-07-06,Smartwatch,Electronics,9,2897.32,8.33,355.5,1,1,1,Monsoon,3,1.0,3.0,2.142857142857143,2.1666666666666665,0.8997354108424372,1.0
2025-07-09,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Monsoon,1,9.0,2.0,3.0,2.433333333333333,2.7688746209726918,9.0
2025-07-14,Smartwatch,Electronics,1,302.18,15.0,355.5,1,0,0,Monsoon,1,2.0,1.0,3.0,2.466666666666667,2.7688746209726918,2.0
2025-07-24,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,1.0,2.0,3.0,2.3333333333333335,2.7688746209726918,1.0
2025-07-26,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,1,Monsoon,1,1.0,3.0,2.857142857142857,2.3,2.853569193634026,1.0
2025-07-27,Smartwatch,Electronics,1,319.95,10.0,355.5,1,0,1,Monsoon,1,2.0,3.0,2.7142857142857144,2.3333333333333335,2.870208222079931,2.0
2025-07-30,Smartwatch,Electronics,1,302.18,15.0,355.5,1,0,0,Monsoon,1,1.0,1.0,2.4285714285714284,2.2,2.9358214555806383,1.0
2025-08-02,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,1,Monsoon,1,1.0,9.0,2.4285714285714284,2.1666666666666665,2.9358214555806383,1.0
2025-08-07,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,2.0,2.0,1.4285714285714286,2.1333333333333333,0.5345224838248501,2.0
2025-08-08,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,1.0,1.0,1.2857142857142858,2.1333333333333333,0.4879500364742682,1.0
2025-08-11,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Monsoon,1,1.0,1.0,1.2857142857142858,2.066666666666667,0.4879500364742682,1.0
2025-08-14,Smartwatch,Electronics,2,604.35,15.0,355.5,1,0,0,Monsoon,1,2.0,2.0,1.4285714285714286,2.066666666666667,0.5345224838248501,2.0
2025-08-19,Smartwatch,Electronics,2,568.8,20.0,355.5,1,0,0,Monsoon,1,2.0,1.0,1.4285714285714286,2.1,0.5345224838248501,2.0
2025-08-23,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,1,Monsoon,1,2.0,1.0,1.5714285714285714,2.066666666666667,0.5345224838248501,2.0
2025-08-25,Smartwatch,Electronics,3,942.08,11.67,355.5,1,0,0,Monsoon,3,2.0,2.0,1.7142857142857142,2.1,0.48795003647426805,2.0
2025-08-28,Smartwatch,Electronics,2,568.8,20.0,355.5,1,0,0,Monsoon,1,3.0,1.0,1.8571428571428572,2.1333333333333333,0.6900655593423551,3.0
2025-09-06,Smartwatch,Electronics,1,266.62,25.0,355.5,1,0,1,Monsoon,1,2.0,1.0,2.0,2.1666666666666665,0.5773502691896268,2.0
2025-09-08,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,1.0,2.0,2.0,2.066666666666667,0.5773502691896268,1.0
2025-09-13,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,1,Monsoon,1,1.0,2.0,1.8571428571428572,2.066666666666667,0.6900655593423551,1.0
2025-09-17,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Monsoon,1,2.0,2.0,1.8571428571428572,2.066666666666667,0.6900655593423551,2.0
2025-09-18,Smartwatch,Electronics,1,319.95,10.0,355.5,1,0,0,Monsoon,1,2.0,2.0,1.8571428571428572,2.1,0.6900655593423551,2.0
2025-10-01,Smartwatch,Electronics,4,1422.0,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,3.0,1.7142857142857142,1.9333333333333333,0.7559289460184554,1.0
2025-10-02,Smartwatch,Electronics,1,337.72,5.0,355.5,1,1,0,Post-Monsoon,1,4.0,2.0,1.8571428571428572,2.033333333333333,1.069044967649698,4.0
2025-10-03,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,1.0,1.7142857142857142,2.033333333333333,1.1126972805283741,1.0
2025-10-11,Smartwatch,Electronics,3,1066.5,0.0,355.5,0,0,1,Post-Monsoon,1,1.0,1.0,1.7142857142857142,1.9666666666666666,1.1126972805283741,1.0
2025-10-12,Smartwatch,Electronics,1,302.18,15.0,355.5,1,0,1,Post-Monsoon,1,3.0,2.0,2.0,2.0,1.1547005383792521,3.0
2025-10-15,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,2.0,1.8571428571428572,2.0,1.2149857925879122,1.0
2025-10-16,Smartwatch,Electronics,1,284.4,20.0,355.5,1,0,0,Post-Monsoon,1,1.0,1.0,1.7142857142857142,1.9666666666666666,1.253566341056018,1.0
2025-10-18,Smartwatch,Electronics,2,568.8,20.0,355.5,1,0,1,Post-Monsoon,1,1.0,4.0,1.7142857142857142,1.9,1.253566341056018,1.0
2025-10-21,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Post-Monsoon,1,2.0,1.0,1.4285714285714286,1.8666666666666667,0.7867957924694443,2.0
2025-10-26,Smartwatch,Electronics,1,319.95,10.0,355.5,1,0,1,Post-Monsoon,1,1.0,1.0,1.4285714285714286,1.8666666666666667,0.7867957924694443,1.0
2025-11-03,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,3.0,1.4285714285714286,1.6,0.7867957924694443,1.0
2025-11-07,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Post-Monsoon,1,2.0,1.0,1.2857142857142858,1.6,0.48795003647426854,2.0
2025-11-09,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,1,Post-Monsoon,1,1.0,1.0,1.2857142857142858,1.6,0.48795003647426854,1.0
2025-11-11,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,1.0,1.2857142857142858,1.6,0.48795003647426854,1.0
2025-11-14,Smartwatch,Electronics,1,248.85,30.0,355.5,1,0,0,Post-Monsoon,1,1.0,2.0,1.2857142857142858,1.5666666666666667,0.48795003647426854,1.0
2025-11-17,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,1.0,1.1428571428571428,1.5666666666666667,0.3779644730092298,1.0
2025-11-18,Smartwatch,Electronics,1,337.72,5.0,355.5,1,0,0,Post-Monsoon,1,2.0,1.0,1.2857142857142858,1.6,0.48795003647426854,2.0
2025-11-21,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,2.0,1.2857142857142858,1.5666666666666667,0.48795003647426854,1.0
2025-11-23,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,1,Post-Monsoon,1,1.0,1.0,1.1428571428571428,1.5666666666666667,0.3779644730092298,1.0
2025-11-25,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,1.0,1.1428571428571428,1.5666666666666667,0.3779644730092298,1.0
2025-11-26,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Post-Monsoon,1,1.0,1.0,1.1428571428571428,1.5333333333333334,0.3779644730092298,1.0
2025-11-29,Smartwatch,Electronics,1,319.95,10.0,355.5,1,0,1,Post-Monsoon,1,1.0,1.0,1.1428571428571428,1.5,0.3779644730092298,1.0
2025-12-01,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Winter,1,1.0,2.0,1.1428571428571428,1.4666666666666666,0.3779644730092298,1.0
2025-12-03,Smartwatch,Electronics,2,639.9,10.0,355.5,1,0,0,Winter,1,1.0,1.0,1.0,1.4333333333333333,0.0,1.0
2025-12-08,Smartwatch,Electronics,2,497.7,30.0,355.5,1,0,0,Winter,1,2.0,1.0,1.1428571428571428,1.4,0.37796447300922725,2.0
2025-12-09,Smartwatch,Electronics,3,959.85,12.5,355.5,1,0,0,Winter,2,2.0,1.0,1.2857142857142858,1.4,0.48795003647426666,2.0
2025-12-27,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,1,Winter,1,3.0,1.0,1.5714285714285714,1.4666666666666666,0.7867957924694432,3.0
2025-12-30,Smartwatch,Electronics,3,746.55,30.0,355.5,1,0,0,Winter,1,1.0,1.0,1.5714285714285714,1.4666666666666666,0.7867957924694432,1.0
2024-05-14,Smartwatch,Electronics,1,337.72,5.0,355.5,1,0,0,Summer,1,3.0,2.0,3.142857142857143,2.3,2.1157009420498154,3.0
2024-05-16,Smartwatch,Electronics,1,319.95,10.0,355.5,1,0,0,Summer,1,1.0,1.0,3.0,2.3,2.23606797749979,1.0
2024-05-17,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Summer,1,1.0,6.0,3.0,2.3,2.23606797749979,1.0
2024-05-19,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,1,Summer,1,1.0,6.0,2.2857142857142856,2.2,1.8898223650461359,1.0
2024-05-25,Smartwatch,Electronics,1,302.18,15.0,355.5,1,0,1,Summer,1,1.0,3.0,1.5714285714285714,2.1666666666666665,0.9759000729485324,1.0
2024-05-28,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Summer,1,1.0,1.0,1.2857142857142858,2.1666666666666665,0.7559289460184533,1.0
2024-06-12,Smartwatch,Electronics,1,337.72,5.0,355.5,1,0,0,Monsoon,1,1.0,3.0,1.2857142857142858,2.1333333333333333,0.7559289460184533,1.0
2024-06-16,Smartwatch,Electronics,4,995.4,30.0,355.5,1,0,1,Monsoon,1,1.0,1.0,1.0,2.033333333333333,0.0,1.0
2024-06-22,Smartwatch,Electronics,4,1350.9,5.0,355.5,1,0,1,Monsoon,1,4.0,1.0,1.4285714285714286,2.1333333333333333,1.1338934190276817,4.0
2024-07-01,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,4.0,1.0,1.8571428571428572,2.1333333333333333,1.4638501094227998,4.0
2024-07-06,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,1,Monsoon,1,1.0,1.0,1.8571428571428572,2.1333333333333333,1.4638501094227998,1.0
2024-07-08,Smartwatch,Electronics,2,639.9,10.0,355.5,1,0,0,Monsoon,1,1.0,1.0,1.8571428571428572,2.1333333333333333,1.4638501094227998,1.0
2024-07-09,Smartwatch,Electronics,1,302.18,15.0,355.5,1,0,0,Monsoon,1,2.0,1.0,2.0,2.1666666666666665,1.414213562373095,2.0
2024-07-12,Smartwatch,Electronics,1,284.4,20.0,355.5,1,0,0,Monsoon,1,1.0,1.0,2.0,2.1666666666666665,1.414213562373095,1.0
2024-07-14,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,1,Monsoon,2,1.0,4.0,2.0,2.1,1.414213562373095,1.0
2024-07-16,Smartwatch,Electronics,2,711.0,0.0,355.5,0,0,0,Monsoon,1,2.0,4.0,1.7142857142857142,2.1333333333333333,1.1126972805283735,2.0
2024-07-26,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,2.0,1.0,1.4285714285714286,2.066666666666667,0.5345224838248482,2.0
2024-07-30,Smartwatch,Electronics,1,302.18,15.0,355.5,1,0,0,Monsoon,1,1.0,1.0,1.4285714285714286,2.033333333333333,0.5345224838248482,1.0
2024-08-02,Smartwatch,Electronics,4,1208.7,15.0,355.5,1,0,0,Monsoon,2,1.0,2.0,1.4285714285714286,2.033333333333333,0.5345224838248482,1.0
2024-08-06,Smartwatch,Electronics,1,355.5,0.0,355.5,0,0,0,Monsoon,1,4.0,1.0,1.7142857142857142,2.1333333333333333,1.1126972805283732,4.0
